ID,username,mail,language,street,PLZ
314,Thierrens_admin,mail_thierrens@waadt.ch,IT,Place de l'hôtel 31,1410
315,Valeyres-sous-Ursins_admin,mail_valeyres-sous-ursins@waadt.ch,DE,Marktgasse 1,1412
316,Ursins_admin,mail_ursins@waadt.ch,FR,Winkelriedstrasse 47,1412
317,Orzens_admin,mail_orzens@waadt.ch,FR,Bahnhofstrasse 93,1413
318,Molondin_admin,mail_molondin@waadt.ch,DE,Werdstrasse 87,1415
319,Démoret_admin,mail_démoret@waadt.ch,FR,Winkelriedstrasse 81,1415
320,Pailly_admin,mail_pailly@waadt.ch,IT,Rue du Château 20,1416
321,Epautheyres_admin,mail_epautheyres@waadt.ch,IT,Rue de la Croix-Rouge 95,1417
322,Essertines-sur-Yverdon_admin,mail_essertines-sur-yverdon@waadt.ch,IT,Marktplatz 3,1417
323,Vuarrens_admin,mail_vuarrens@waadt.ch,IT,Rue de la Croix-Rouge 4,1418
324,Fiez_admin,mail_fiez@waadt.ch,DE,Marktgasse 23,1420
325,Fontaines-sur-Grandson_admin,mail_fontaines-sur-grandson@waadt.ch,IT,Marktgasse 36,1421
326,Grandevent_admin,mail_grandevent@waadt.ch,DE,Via Trevano 11,1421
327,Grandson_admin,mail_grandson@waadt.ch,FR,Werdstrasse 86,1422
328,Fontanezier_admin,mail_fontanezier@waadt.ch,FR,Morgartenstrasse 43,1423
329,Romairon_admin,mail_romairon@waadt.ch,DE,Rue de l'hôpital 55,1423
330,Vaugondry_admin,mail_vaugondry@waadt.ch,FR,Marktplatz 64,1423
331,Villars-Burquin_admin,mail_villars-burquin@waadt.ch,DE,Place de l'hôtel 93,1423
332,Champagne_admin,mail_champagne@waadt.ch,DE,Piazza Riforma 23,1424
333,Onnens_VD_admin,mail_onnens_vd@waadt.ch,FR,Bärenplatz 79,1425
334,Corcelles-près-Concise_admin,mail_corcelles-près-concise@waadt.ch,IT,Werdstrasse 51,1426
335,Concise_admin,mail_concise@waadt.ch,IT,Dufourstrasse 62,1426
336,Bonvillars_admin,mail_bonvillars@waadt.ch,IT,Place de l'hôtel 64,1427
337,Mutrux_admin,mail_mutrux@waadt.ch,IT,Hirschengraben 36,1428
338,Provence_admin,mail_provence@waadt.ch,IT,Werdstrasse 17,1428
339,Giez_admin,mail_giez@waadt.ch,DE,Usterstrasse 96,1429
340,Orges_admin,mail_orges@waadt.ch,IT,Morgartenstrasse 76,1430
341,Vugelles-La_Mothe_admin,mail_vugelles-la_mothe@waadt.ch,DE,Bahnhofstrasse 74,1431
342,Novalles_admin,mail_novalles@waadt.ch,DE,Via Trevano 71,1431
343,Belmont-sur-Yverdon_admin,mail_belmont-sur-yverdon@waadt.ch,FR,Morgartenstrasse 35,1432
344,Gressy_admin,mail_gressy@waadt.ch,FR,Bärenplatz 37,1432
345,Suchy_admin,mail_suchy@waadt.ch,FR,Morgartenstrasse 44,1433
346,Ependes_VD_admin,mail_ependes_vd@waadt.ch,IT,Industriestrasse 14,1434
347,Essert-Pittet_admin,mail_essert-pittet@waadt.ch,FR,Usterstrasse 17,1435
348,Treycovagnes_admin,mail_treycovagnes@waadt.ch,DE,Rue de la Croix-Rouge 13,1436
349,Chamblon_admin,mail_chamblon@waadt.ch,DE,Zürcherstrasse 56,1436
350,Suscévaz_admin,mail_suscévaz@waadt.ch,DE,Tellstrasse 28,1437
351,Mathod_admin,mail_mathod@waadt.ch,DE,Poststrasse 92,1438
352,Rances_admin,mail_rances@waadt.ch,FR,Bahnhofstrasse 87,1439
353,Valeyres-sous-Montagny_admin,mail_valeyres-sous-montagny@waadt.ch,FR,Via Trevano 58,1441
354,Montagny-près-Yverdon_admin,mail_montagny-près-yverdon@waadt.ch,IT,Industriestrasse 37,1442
355,Champvent_admin,mail_champvent@waadt.ch,FR,Morgartenstrasse 60,1443
356,Essert-sous-Champvent_admin,mail_essert-sous-champvent@waadt.ch,IT,Via Trevano 6,1443
357,Villars-sous-Champvent_admin,mail_villars-sous-champvent@waadt.ch,FR,Bärenplatz 69,1443
358,Vuiteboeuf_admin,mail_vuiteboeuf@waadt.ch,DE,Poststrasse 10,1445
359,Baulmes_admin,mail_baulmes@waadt.ch,FR,Rue de l'hôpital 25,1446
360,La_Sagne (Ste-Croix)_admin,mail_la_sagne (ste-croix)@waadt.ch,IT,Industriestrasse 10,1450
361,Le_Château-de-Ste-Croix_admin,mail_le_château-de-ste-croix@waadt.ch,IT,Bärenplatz 58,1450
362,Ste-Croix_admin,mail_ste-croix@waadt.ch,IT,Marktgasse 81,1450
363,Les_Rasses_admin,mail_les_rasses@waadt.ch,IT,Rue du Château 9,1452
364,Mauborget_admin,mail_mauborget@waadt.ch,FR,Dufourstrasse 37,1453
365,Bullet_admin,mail_bullet@waadt.ch,FR,Via Trevano 56,1453
366,La_Vraconnaz_admin,mail_la_vraconnaz@waadt.ch,DE,Marktgasse 70,1454
367,L'Auberson_admin,mail_l'auberson@waadt.ch,FR,Morgartenstrasse 8,1454
368,Yvonand_admin,mail_yvonand@waadt.ch,DE,Werdstrasse 83,1462
369,Rovray_admin,mail_rovray@waadt.ch,DE,Werdstrasse 2,1463
370,Chêne-Pâquier_admin,mail_chêne-pâquier@waadt.ch,FR,Via Trevano 2,1464
371,Chavannes-le-Chêne_admin,mail_chavannes-le-chêne@waadt.ch,IT,Bärenplatz 1,1464
372,Cheyres_admin,mail_cheyres@freiburg.ch,FR,Marktplatz 68,1468
373,Bollion_admin,mail_bollion@freiburg.ch,IT,Dufourstrasse 45,1470
374,Lully_FR_admin,mail_lully_fr@freiburg.ch,FR,Industriestrasse 10,1470
375,Seiry_admin,mail_seiry@freiburg.ch,IT,Werdstrasse 22,1470
376,Estavayer-le-Lac_admin,mail_estavayer-le-lac@freiburg.ch,DE,Winkelriedstrasse 40,1470
377,Font_admin,mail_font@freiburg.ch,DE,Rue de la Croix-Rouge 22,1473
378,Châtillon_FR_admin,mail_châtillon_fr@freiburg.ch,FR,Marktgasse 29,1473
379,Châbles_FR_admin,mail_châbles_fr@freiburg.ch,IT,Rue du Château 94,1474
380,Autavaux_admin,mail_autavaux@freiburg.ch,IT,Werdstrasse 48,1475
381,Forel_FR_admin,mail_forel_fr@freiburg.ch,FR,Winkelriedstrasse 32,1475
382,Montbrelloz_admin,mail_montbrelloz@freiburg.ch,IT,Usterstrasse 28,1475
383,Cugy_FR_admin,mail_cugy_fr@freiburg.ch,FR,Werdstrasse 55,1482
384,Frasses_admin,mail_frasses@freiburg.ch,FR,Zürcherstrasse 39,1483
385,Vesin_admin,mail_vesin@freiburg.ch,IT,Dufourstrasse 18,1483
386,Montet_(Broye)_admin,mail_montet_(broye)@freiburg.ch,FR,Werdstrasse 31,1483
387,Aumont_admin,mail_aumont@freiburg.ch,FR,Werdstrasse 84,1484
388,Granges-de-Vesin_admin,mail_granges-de-vesin@freiburg.ch,IT,Usterstrasse 45,1484
389,Nuvilly_admin,mail_nuvilly@freiburg.ch,FR,Bahnhofstrasse 3,1485
390,Vuissens_admin,mail_vuissens@freiburg.ch,DE,Rue du Château 27,1486
391,Murist_admin,mail_murist@freiburg.ch,FR,Rue de l'hôpital 23,1489
392,Vucherens_admin,mail_vucherens@waadt.ch,FR,Piazza Riforma 19,1509
393,Syens_admin,mail_syens@waadt.ch,DE,Winkelriedstrasse 24,1510
394,Moudon_admin,mail_moudon@waadt.ch,DE,Rue de la Croix-Rouge 42,1510
395,Chavannes-sur-Moudon_admin,mail_chavannes-sur-moudon@waadt.ch,FR,Bahnhofstrasse 80,1512
396,Hermenches_admin,mail_hermenches@waadt.ch,IT,Hirschengraben 73,1513
397,Rossenges_admin,mail_rossenges@waadt.ch,IT,Place de l'hôtel 42,1513
398,Bussy-sur-Moudon_admin,mail_bussy-sur-moudon@waadt.ch,FR,Werdstrasse 77,1514
399,Neyruz-sur-Moudon_admin,mail_neyruz-sur-moudon@waadt.ch,DE,Rue de la Croix-Rouge 81,1515
400,Villars-le-Comte_admin,mail_villars-le-comte@waadt.ch,FR,Industriestrasse 43,1515
401,Curtilles_admin,mail_curtilles@waadt.ch,IT,Werdstrasse 28,1521
402,Oulens-sur-Lucens_admin,mail_oulens-sur-lucens@waadt.ch,IT,Rue de la Croix-Rouge 7,1522
403,Lucens_admin,mail_lucens@waadt.ch,FR,Tellstrasse 74,1522
404,Granges-près-Marnand_admin,mail_granges-près-marnand@waadt.ch,DE,Piazza Riforma 32,1523
405,Marnand_admin,mail_marnand@waadt.ch,DE,Industriestrasse 83,1524
406,Seigneux_admin,mail_seigneux@waadt.ch,DE,Rue de l'hôpital 3,1525
407,Henniez_admin,mail_henniez@waadt.ch,IT,Zürcherstrasse 72,1525
408,Forel-sur-Lucens_admin,mail_forel-sur-lucens@waadt.ch,DE,Tellstrasse 16,1526
409,Cremin_admin,mail_cremin@waadt.ch,FR,Poststrasse 54,1526
410,Villeneuve_FR_admin,mail_villeneuve_fr@freiburg.ch,FR,Rue de l'hôpital 74,1527
411,Praratoud_admin,mail_praratoud@freiburg.ch,DE,Rue de la Croix-Rouge 65,1528
412,Surpierre_admin,mail_surpierre@freiburg.ch,FR,Bahnhofstrasse 79,1528
413,Cheiry_admin,mail_cheiry@freiburg.ch,FR,Tellstrasse 78,1529
414,Payerne_admin,mail_payerne@waadt.ch,IT,Usterstrasse 94,1530
415,Fétigny_admin,mail_fétigny@freiburg.ch,DE,Zürcherstrasse 87,1532
416,Ménières_admin,mail_ménières@freiburg.ch,FR,Rue de la Croix-Rouge 8,1533
417,Chapelle_(Broye)_admin,mail_chapelle_(broye)@freiburg.ch,IT,Poststrasse 46,1534
418,Sassel_admin,mail_sassel@waadt.ch,DE,Hirschengraben 95,1534
419,Combremont-le-Grand_admin,mail_combremont-le-grand@waadt.ch,IT,Bahnhofstrasse 65,1535
420,Combremont-le-Petit_admin,mail_combremont-le-petit@waadt.ch,DE,Via Trevano 4,1536
421,Champtauroz_admin,mail_champtauroz@waadt.ch,FR,Marktgasse 89,1537
422,Treytorrens_(Payerne)_admin,mail_treytorrens_(payerne)@waadt.ch,DE,Industriestrasse 7,1538
423,Morens_FR_admin,mail_morens_fr@freiburg.ch,DE,Morgartenstrasse 21,1541
424,Sévaz_admin,mail_sévaz@freiburg.ch,FR,Rue de la Croix-Rouge 60,1541
425,Bussy_FR_admin,mail_bussy_fr@freiburg.ch,DE,Winkelriedstrasse 47,1541
426,Rueyres-les-Prés_admin,mail_rueyres-les-prés@freiburg.ch,DE,Bahnhofstrasse 56,1542
427,Grandcour_admin,mail_grandcour@waadt.ch,DE,Bärenplatz 84,1543
428,Gletterens_admin,mail_gletterens@freiburg.ch,IT,Morgartenstrasse 7,1544
429,Chevroux_admin,mail_chevroux@waadt.ch,IT,Industriestrasse 52,1545
430,Vers-chez-Perrin_admin,mail_vers-chez-perrin@waadt.ch,DE,Dufourstrasse 6,1551
431,Trey_admin,mail_trey@waadt.ch,IT,Dufourstrasse 60,1552
432,Châtonnaye_admin,mail_châtonnaye@freiburg.ch,DE,Marktplatz 1,1553
433,Sédeilles_admin,mail_sédeilles@waadt.ch,DE,Rue du Château 38,1554
434,Rossens_VD_admin,mail_rossens_vd@waadt.ch,DE,Werdstrasse 65,1554
435,Villarzel_admin,mail_villarzel@waadt.ch,FR,Rue de l'hôpital 86,1555
436,Corcelles-près-Payerne_admin,mail_corcelles-près-payerne@waadt.ch,FR,Morgartenstrasse 26,1562
437,Dompierre_FR_admin,mail_dompierre_fr@freiburg.ch,FR,Winkelriedstrasse 74,1563
438,Domdidier_admin,mail_domdidier@freiburg.ch,FR,Hirschengraben 18,1564
439,Vallon_admin,mail_vallon@freiburg.ch,DE,Marktgasse 33,1565
440,Missy_admin,mail_missy@waadt.ch,IT,Morgartenstrasse 62,1565
441,Les_Friques_admin,mail_les_friques@freiburg.ch,IT,Hirschengraben 92,1566
442,St-Aubin_FR_admin,mail_st-aubin_fr@freiburg.ch,FR,Rue de l'hôpital 50,1566
443,Delley_admin,mail_delley@freiburg.ch,FR,Poststrasse 50,1567
444,Portalban_admin,mail_portalban@freiburg.ch,FR,Rue du Château 26,1568
445,Oleyres_admin,mail_oleyres@waadt.ch,IT,Dufourstrasse 23,1580
446,Avenches_admin,mail_avenches@waadt.ch,DE,Industriestrasse 11,1580
447,Donatyre_admin,mail_donatyre@waadt.ch,FR,Marktgasse 20,1582
448,Villarepos_admin,mail_villarepos@freiburg.ch,IT,Industriestrasse 42,1583
449,Villars-le-Grand_admin,mail_villars-le-grand@waadt.ch,IT,Bärenplatz 45,1584
450,Bellerive_VD_admin,mail_bellerive_vd@waadt.ch,FR,Industriestrasse 3,1585
451,Cotterd_admin,mail_cotterd@waadt.ch,DE,Tellstrasse 77,1585
452,Salavaux_admin,mail_salavaux@waadt.ch,FR,Poststrasse 90,1585
453,Vallamand_admin,mail_vallamand@waadt.ch,IT,Tellstrasse 95,1586
454,Montmagny_admin,mail_montmagny@waadt.ch,IT,Rue du Château 79,1587
455,Constantine_admin,mail_constantine@waadt.ch,DE,Morgartenstrasse 69,1587
456,Cudrefin_admin,mail_cudrefin@waadt.ch,DE,Industriestrasse 89,1588
457,Chabrey_admin,mail_chabrey@waadt.ch,DE,Usterstrasse 9,1589
458,Clavaleyres_admin,mail_clavaleyres@bern.ch,FR,Marktgasse 39,1595
459,Faoug_admin,mail_faoug@waadt.ch,IT,Industriestrasse 28,1595
460,Les_Tavernes_admin,mail_les_tavernes@waadt.ch,DE,Marktplatz 34,1607
461,Les_Thioleyres_admin,mail_les_thioleyres@waadt.ch,FR,Industriestrasse 20,1607
462,Palézieux-Village_admin,mail_palézieux-village@waadt.ch,DE,Hirschengraben 87,1607
463,Palézieux_admin,mail_palézieux@waadt.ch,IT,Marktgasse 27,1607
464,Chapelle_(Glâne)_admin,mail_chapelle_(glâne)@freiburg.ch,IT,Dufourstrasse 81,1608
465,Bussigny-sur-Oron_admin,mail_bussigny-sur-oron@waadt.ch,FR,Zürcherstrasse 68,1608
466,Chesalles-sur-Oron_admin,mail_chesalles-sur-oron@waadt.ch,FR,Dufourstrasse 4,1608
467,Oron-le-Châtel_admin,mail_oron-le-châtel@waadt.ch,DE,Rue de l'hôpital 19,1608
468,Besencens_admin,mail_besencens@freiburg.ch,DE,Rue du Château 17,1609
469,Fiaugères_admin,mail_fiaugères@freiburg.ch,FR,Piazza Riforma 72,1609
470,Le_Jordil_admin,mail_le_jordil@freiburg.ch,IT,Rue de la Croix-Rouge 11,1609
471,St-Martin_FR_admin,mail_st-martin_fr@freiburg.ch,FR,Piazza Riforma 60,1609
472,Châtillens_admin,mail_châtillens@waadt.ch,FR,Rue du Château 5,1610
473,Vuibroye_admin,mail_vuibroye@waadt.ch,DE,Rue du Château 7,1610
474,Oron-la-Ville_admin,mail_oron-la-ville@waadt.ch,DE,Marktgasse 85,1610
475,Le_Crêt-près-Semsales_admin,mail_le_crêt-près-semsales@freiburg.ch,FR,Industriestrasse 66,1611
476,Ecoteaux_admin,mail_ecoteaux@waadt.ch,IT,Place de l'hôtel 53,1612
477,Maracon_admin,mail_maracon@waadt.ch,FR,Piazza Riforma 45,1613
478,Granges_(Veveyse)_admin,mail_granges_(veveyse)@freiburg.ch,FR,Piazza Riforma 30,1614
479,Bossonnens_admin,mail_bossonnens@freiburg.ch,FR,Marktplatz 57,1615
480,Attalens_admin,mail_attalens@freiburg.ch,FR,Bahnhofstrasse 3,1616
481,Tatroz_admin,mail_tatroz@freiburg.ch,DE,Via Trevano 20,1617
482,Remaufens_admin,mail_remaufens@freiburg.ch,DE,Werdstrasse 39,1617
483,Châtel-St-Denis_admin,mail_châtel-st-denis@freiburg.ch,FR,Rue de l'hôpital 86,1618
484,Les_Paccots_admin,mail_les_paccots@freiburg.ch,IT,Rue de la Croix-Rouge 10,1619
485,Semsales_admin,mail_semsales@freiburg.ch,DE,Usterstrasse 79,1623
486,La_Verrerie_admin,mail_la_verrerie@freiburg.ch,FR,Piazza Riforma 58,1624
487,Grattavache_admin,mail_grattavache@freiburg.ch,IT,Zürcherstrasse 10,1624
488,Progens_admin,mail_progens@freiburg.ch,FR,Zürcherstrasse 46,1624
489,Maules_admin,mail_maules@freiburg.ch,IT,Industriestrasse 100,1625
490,Sâles_(Gruyère)_admin,mail_sâles_(gruyère)@freiburg.ch,IT,Usterstrasse 41,1625
491,Romanens_admin,mail_romanens@freiburg.ch,IT,Rue de l'hôpital 84,1626
492,Treyfayes_admin,mail_treyfayes@freiburg.ch,FR,Marktgasse 42,1626
493,Rueyres-Treyfayes_admin,mail_rueyres-treyfayes@freiburg.ch,DE,Place de l'hôtel 6,1626
494,Vaulruz_admin,mail_vaulruz@freiburg.ch,FR,Bahnhofstrasse 66,1627
495,Vuadens_admin,mail_vuadens@freiburg.ch,IT,Tellstrasse 85,1628
496,Bulle_admin,mail_bulle@freiburg.ch,DE,Via Trevano 40,1630
497,Riaz_admin,mail_riaz@freiburg.ch,DE,Dufourstrasse 75,1632
498,Vuippens_admin,mail_vuippens@freiburg.ch,FR,Via Trevano 67,1633
499,Marsens_admin,mail_marsens@freiburg.ch,DE,Hirschengraben 12,1633
500,La_Roche FR_admin,mail_la_roche fr@freiburg.ch,FR,Via Trevano 83,1634
501,La_Tour-de-Trême_admin,mail_la_tour-de-trême@freiburg.ch,IT,Werdstrasse 38,1635
502,Broc_admin,mail_broc@freiburg.ch,DE,Morgartenstrasse 80,1636
503,Charmey_(Gruyère)_admin,mail_charmey_(gruyère)@freiburg.ch,DE,Via Trevano 22,1637
504,Morlon_admin,mail_morlon@freiburg.ch,FR,Marktgasse 10,1638
505,Sorens_admin,mail_sorens@freiburg.ch,IT,Piazza Riforma 80,1642
506,Gumefens_admin,mail_gumefens@freiburg.ch,FR,Zürcherstrasse 31,1643
507,Avry-devant-Pont_admin,mail_avry-devant-pont@freiburg.ch,DE,Bärenplatz 80,1644
508,Le_Bry_admin,mail_le_bry@freiburg.ch,IT,Morgartenstrasse 3,1645
509,Echarlens_admin,mail_echarlens@freiburg.ch,FR,Marktgasse 53,1646
510,Corbières_admin,mail_corbières@freiburg.ch,IT,Rue de l'hôpital 39,1647
511,Hauteville_admin,mail_hauteville@freiburg.ch,FR,Piazza Riforma 58,1648
512,Pont-la-Ville_admin,mail_pont-la-ville@freiburg.ch,IT,Hirschengraben 88,1649
513,Villarvolard_admin,mail_villarvolard@freiburg.ch,FR,Poststrasse 98,1651
514,Botterens_admin,mail_botterens@freiburg.ch,DE,Piazza Riforma 91,1652
515,Villarbeney_admin,mail_villarbeney@freiburg.ch,FR,Piazza Riforma 67,1652
516,Châtel-sur-Montsalvens_admin,mail_châtel-sur-montsalvens@freiburg.ch,IT,Bärenplatz 2,1653
517,Crésuz_admin,mail_crésuz@freiburg.ch,DE,Dufourstrasse 37,1653
518,Cerniat_FR_admin,mail_cerniat_fr@freiburg.ch,IT,Morgartenstrasse 68,1654
519,Im_Fang_admin,mail_im_fang@freiburg.ch,FR,Marktgasse 66,1656
520,Jaun_admin,mail_jaun@freiburg.ch,DE,Rue du Château 65,1656
521,Abländschen_admin,mail_abländschen@bern.ch,FR,Rue du Château 8,1657
522,La_Tine_admin,mail_la_tine@waadt.ch,DE,Zürcherstrasse 62,1658
523,Rossinière_admin,mail_rossinière@waadt.ch,FR,Zürcherstrasse 74,1658
524,Flendruz_admin,mail_flendruz@waadt.ch,DE,Poststrasse 20,1659
525,Rougemont_admin,mail_rougemont@waadt.ch,FR,Morgartenstrasse 30,1659
526,Les_Moulins_admin,mail_les_moulins@waadt.ch,DE,Usterstrasse 83,1660
527,L'Etivaz_admin,mail_l'etivaz@waadt.ch,DE,Poststrasse 65,1660
528,Château-d'Oex_admin,mail_château-d'oex@waadt.ch,IT,Rue de l'hôpital 33,1660
529,La_Lécherette_admin,mail_la_lécherette@waadt.ch,FR,Usterstrasse 45,1660
530,Le_Pâquier-Montbarry_admin,mail_le_pâquier-montbarry@freiburg.ch,IT,Usterstrasse 88,1661
531,Moléson-sur-Gruyères_admin,mail_moléson-sur-gruyères@freiburg.ch,IT,Marktgasse 24,1663
532,Pringy_admin,mail_pringy@freiburg.ch,DE,Industriestrasse 50,1663
533,Gruyères_admin,mail_gruyères@freiburg.ch,DE,Rue du Château 57,1663
534,Epagny_admin,mail_epagny@freiburg.ch,FR,Tellstrasse 90,1663
535,Estavannens_admin,mail_estavannens@freiburg.ch,DE,Rue de la Croix-Rouge 46,1665
536,Villars-sous-Mont_admin,mail_villars-sous-mont@freiburg.ch,FR,Rue de l'hôpital 2,1666
537,Grandvillard_admin,mail_grandvillard@freiburg.ch,DE,Hirschengraben 68,1666
538,Enney_admin,mail_enney@freiburg.ch,FR,Usterstrasse 1,1667
539,Neirivue_admin,mail_neirivue@freiburg.ch,DE,Usterstrasse 44,1669
540,Les_Sciernes-d'Albeuve_admin,mail_les_sciernes-d'albeuve@freiburg.ch,IT,Hirschengraben 91,1669
541,Montbovon_admin,mail_montbovon@freiburg.ch,DE,Bahnhofstrasse 47,1669
542,Lessoc_admin,mail_lessoc@freiburg.ch,DE,Dufourstrasse 10,1669
543,Albeuve_admin,mail_albeuve@freiburg.ch,DE,Werdstrasse 25,1669
544,Bionnens_admin,mail_bionnens@freiburg.ch,DE,Via Trevano 51,1670
545,Esmonts_admin,mail_esmonts@freiburg.ch,IT,Rue de la Croix-Rouge 58,1670
546,Ursy_admin,mail_ursy@freiburg.ch,FR,Bärenplatz 85,1670
547,Auboranges_admin,mail_auboranges@freiburg.ch,FR,Rue de la Croix-Rouge 88,1673
548,Ecublens_FR_admin,mail_ecublens_fr@freiburg.ch,IT,Rue du Château 25,1673
549,Rue_admin,mail_rue@freiburg.ch,IT,Bärenplatz 3,1673
550,Gillarens_admin,mail_gillarens@freiburg.ch,IT,Piazza Riforma 51,1673
551,Promasens_admin,mail_promasens@freiburg.ch,DE,Marktgasse 5,1673
552,Vuarmarens_admin,mail_vuarmarens@freiburg.ch,DE,Place de l'hôtel 72,1674
553,Montet_(Glâne)_admin,mail_montet_(glâne)@freiburg.ch,FR,Poststrasse 68,1674
554,Morlens_admin,mail_morlens@freiburg.ch,FR,Place de l'hôtel 8,1674
555,Vauderens_admin,mail_vauderens@freiburg.ch,FR,Marktplatz 65,1675
556,Blessens_admin,mail_blessens@freiburg.ch,FR,Hirschengraben 92,1675
557,Mossel_admin,mail_mossel@freiburg.ch,IT,Piazza Riforma 55,1675
558,Chavannes-les-Forts_admin,mail_chavannes-les-forts@freiburg.ch,DE,Winkelriedstrasse 81,1676
559,Prez-vers-Siviriez_admin,mail_prez-vers-siviriez@freiburg.ch,FR,Zürcherstrasse 47,1677
560,Siviriez_admin,mail_siviriez@freiburg.ch,DE,Zürcherstrasse 18,1678
561,Villaraboud_admin,mail_villaraboud@freiburg.ch,DE,Rue du Château 56,1679
562,Berlens_admin,mail_berlens@freiburg.ch,DE,Tellstrasse 41,1680
563,Romont_FR_admin,mail_romont_fr@freiburg.ch,FR,Via Trevano 53,1680
564,Billens_admin,mail_billens@freiburg.ch,IT,Marktplatz 55,1681
565,Hennens_admin,mail_hennens@freiburg.ch,IT,Rue de l'hôpital 89,1681
566,Villars-Bramard_admin,mail_villars-bramard@waadt.ch,IT,Marktplatz 74,1682
567,Dompierre_VD_admin,mail_dompierre_vd@waadt.ch,DE,Rue de la Croix-Rouge 69,1682
568,Lovatens_admin,mail_lovatens@waadt.ch,FR,Via Trevano 16,1682
569,Cerniaz_VD_admin,mail_cerniaz_vd@waadt.ch,FR,Morgartenstrasse 90,1682
570,Prévonloup_admin,mail_prévonloup@waadt.ch,DE,Winkelriedstrasse 42,1682
571,Brenles_admin,mail_brenles@waadt.ch,FR,Bahnhofstrasse 69,1683
572,Chesalles-sur-Moudon_admin,mail_chesalles-sur-moudon@waadt.ch,DE,Poststrasse 60,1683
573,Sarzens_admin,mail_sarzens@waadt.ch,IT,Marktplatz 51,1683
574,Mézières_FR_admin,mail_mézières_fr@freiburg.ch,DE,Dufourstrasse 19,1684
575,Villariaz_admin,mail_villariaz@freiburg.ch,FR,Tellstrasse 9,1685
576,Grangettes-près-Romont_admin,mail_grangettes-près-romont@freiburg.ch,IT,Marktplatz 5,1686
577,La_Neirigue_admin,mail_la_neirigue@freiburg.ch,IT,Werdstrasse 56,1686
578,Estévenens_admin,mail_estévenens@freiburg.ch,DE,Dufourstrasse 92,1687
579,La_Magne_admin,mail_la_magne@freiburg.ch,IT,Bärenplatz 72,1687
580,Vuisternens-devant-Romont_admin,mail_vuisternens-devant-romont@freiburg.ch,IT,Rue de la Croix-Rouge 70,1687
581,Sommentier_admin,mail_sommentier@freiburg.ch,IT,Via Trevano 62,1688
582,Lieffrens_admin,mail_lieffrens@freiburg.ch,DE,Hirschengraben 30,1688
583,Le_Châtelard-près-Romont_admin,mail_le_châtelard-près-romont@freiburg.ch,IT,Via Trevano 29,1689
584,Lussy_FR_admin,mail_lussy_fr@freiburg.ch,DE,Via Trevano 32,1690
585,Villaz-St-Pierre_admin,mail_villaz-st-pierre@freiburg.ch,DE,Marktgasse 42,1690
586,Villarimboud_admin,mail_villarimboud@freiburg.ch,FR,Dufourstrasse 96,1691
587,Massonnens_admin,mail_massonnens@freiburg.ch,DE,Industriestrasse 68,1692
588,Orsonnens_admin,mail_orsonnens@freiburg.ch,FR,Morgartenstrasse 58,1694
589,Chavannes-sous-Orsonnens_admin,mail_chavannes-sous-orsonnens@freiburg.ch,FR,Poststrasse 73,1694
590,Villargiroud_admin,mail_villargiroud@freiburg.ch,DE,Hirschengraben 96,1694
591,Villarsiviriaux_admin,mail_villarsiviriaux@freiburg.ch,IT,Werdstrasse 85,1694
592,Villarlod_admin,mail_villarlod@freiburg.ch,FR,Rue de l'hôpital 56,1695
593,Estavayer-le-Gibloux_admin,mail_estavayer-le-gibloux@freiburg.ch,DE,Bahnhofstrasse 48,1695
594,Rueyres-St-Laurent_admin,mail_rueyres-st-laurent@freiburg.ch,FR,Werdstrasse 76,1695
595,Villarsel-le-Gibloux_admin,mail_villarsel-le-gibloux@freiburg.ch,FR,Hirschengraben 88,1695
596,Vuisternens-en-Ogoz_admin,mail_vuisternens-en-ogoz@freiburg.ch,IT,Rue de la Croix-Rouge 64,1696
597,La_Joux FR_admin,mail_la_joux fr@freiburg.ch,IT,Rue du Château 88,1697
598,Les_Ecasseys_admin,mail_les_ecasseys@freiburg.ch,IT,Rue de la Croix-Rouge 9,1697
599,Bouloz_admin,mail_bouloz@freiburg.ch,DE,Hirschengraben 49,1699
600,Pont_(Veveyse)_admin,mail_pont_(veveyse)@freiburg.ch,IT,Winkelriedstrasse 47,1699
601,Porsel_admin,mail_porsel@freiburg.ch,IT,Piazza Riforma 99,1699
602,Fribourg_admin,mail_fribourg@freiburg.ch,IT,Tellstrasse 43,1700
603,Tafers_admin,mail_tafers@freiburg.ch,IT,Rue de l'hôpital 39,1712
604,St._Antoni_admin,mail_st._antoni@freiburg.ch,FR,Via Trevano 46,1713
605,Heitenried_admin,mail_heitenried@freiburg.ch,IT,Marktgasse 42,1714
606,Alterswil_FR_admin,mail_alterswil_fr@freiburg.ch,FR,Usterstrasse 79,1715
607,Oberschrot_admin,mail_oberschrot@freiburg.ch,DE,Werdstrasse 12,1716
608,Schwarzsee_admin,mail_schwarzsee@freiburg.ch,DE,Rue de l'hôpital 92,1716
609,Plaffeien_admin,mail_plaffeien@freiburg.ch,FR,Rue du Château 63,1716
610,St._Ursen_admin,mail_st._ursen@freiburg.ch,IT,Rue de la Croix-Rouge 78,1717
611,Rechthalten_admin,mail_rechthalten@freiburg.ch,FR,Rue de la Croix-Rouge 16,1718
612,Zumholz_admin,mail_zumholz@freiburg.ch,DE,Marktplatz 27,1719
613,Brünisried_admin,mail_brünisried@freiburg.ch,IT,Marktgasse 56,1719
