ID,username,mail,language,street,PLZ
285,L'Abergement_Waadt_admin,mail_l'abergement@waadt.ch,IT,Rue de l'hôpital 40,1355
286,Les_Clées_Waadt_admin,mail_les_clées@waadt.ch,DE,Rue du Château 21,1356
287,La_Russille_Waadt_admin,mail_la_russille@waadt.ch,FR,Industriestrasse 36,1356
288,Lignerolle_Waadt_admin,mail_lignerolle@waadt.ch,DE,Industriestrasse 5,1357
289,Valeyres-sous-Rances_Waadt_admin,mail_valeyres-sous-rances@waadt.ch,FR,Rue du Château 39,1358
290,Bavois_Waadt_admin,mail_bavois@waadt.ch,DE,Rue de l'hôpital 2,1372
291,Chavornay_Waadt_admin,mail_chavornay@waadt.ch,FR,Marktplatz 71,1373
292,Corcelles-sur-Chavornay_Waadt_admin,mail_corcelles-sur-chavornay@waadt.ch,FR,Zürcherstrasse 63,1374
293,Penthéréaz_Waadt_admin,mail_penthéréaz@waadt.ch,FR,Poststrasse 79,1375
294,Eclagnens_Waadt_admin,mail_eclagnens@waadt.ch,FR,Dufourstrasse 84,1376
295,Goumoens-le-Jux_Waadt_admin,mail_goumoens-le-jux@waadt.ch,DE,Rue de la Croix-Rouge 93,1376
296,Goumoens-la-Ville_Waadt_admin,mail_goumoens-la-ville@waadt.ch,DE,Bahnhofstrasse 20,1376
297,Oulens-sous-Echallens_Waadt_admin,mail_oulens-sous-echallens@waadt.ch,IT,Place de l'hôtel 56,1377
298,Yverdon-les-Bains_Waadt_admin,mail_yverdon-les-bains@waadt.ch,FR,Rue de l'hôpital 41,1400
299,Cheseaux-Noréaz_Waadt_admin,mail_cheseaux-noréaz@waadt.ch,DE,Industriestrasse 74,1400
300,Cuarny_Waadt_admin,mail_cuarny@waadt.ch,DE,Place de l'hôtel 59,1404
301,Villars-Epeney_Waadt_admin,mail_villars-epeney@waadt.ch,IT,Piazza Riforma 58,1404
302,Pomy_Waadt_admin,mail_pomy@waadt.ch,FR,Marktgasse 47,1405
303,Cronay_Waadt_admin,mail_cronay@waadt.ch,FR,Marktplatz 87,1406
304,Bioley-Magnoux_Waadt_admin,mail_bioley-magnoux@waadt.ch,DE,Industriestrasse 55,1407
305,Gossens_Waadt_admin,mail_gossens@waadt.ch,IT,Industriestrasse 59,1407
306,Mézery-près-Donneloye_Waadt_admin,mail_mézery-près-donneloye@waadt.ch,FR,Dufourstrasse 10,1407
307,Donneloye_Waadt_admin,mail_donneloye@waadt.ch,FR,Rue de l'hôpital 88,1407
308,Prahins_Waadt_admin,mail_prahins@waadt.ch,IT,Marktplatz 63,1408
309,Chanéaz_Waadt_admin,mail_chanéaz@waadt.ch,DE,Via Trevano 27,1409
310,Prévondavaux_Freiburg_admin,mail_prévondavaux@freiburg.ch,IT,Tellstrasse 79,1410
311,St-Cierges_Waadt_admin,mail_st-cierges@waadt.ch,DE,Rue du Château 94,1410
312,Denezy_Waadt_admin,mail_denezy@waadt.ch,FR,Winkelriedstrasse 94,1410
313,Correvon_Waadt_admin,mail_correvon@waadt.ch,FR,Marktgasse 5,1410
314,Thierrens_Waadt_admin,mail_thierrens@waadt.ch,DE,Marktgasse 96,1410
315,Valeyres-sous-Ursins_Waadt_admin,mail_valeyres-sous-ursins@waadt.ch,IT,Rue de l'hôpital 33,1412
316,Ursins_Waadt_admin,mail_ursins@waadt.ch,DE,Usterstrasse 24,1412
317,Orzens_Waadt_admin,mail_orzens@waadt.ch,DE,Dufourstrasse 9,1413
318,Molondin_Waadt_admin,mail_molondin@waadt.ch,FR,Rue de l'hôpital 17,1415
319,Démoret_Waadt_admin,mail_démoret@waadt.ch,IT,Usterstrasse 49,1415
320,Pailly_Waadt_admin,mail_pailly@waadt.ch,DE,Hirschengraben 38,1416
321,Epautheyres_Waadt_admin,mail_epautheyres@waadt.ch,DE,Rue de l'hôpital 23,1417
322,Essertines-sur-Yverdon_Waadt_admin,mail_essertines-sur-yverdon@waadt.ch,DE,Via Trevano 82,1417
323,Vuarrens_Waadt_admin,mail_vuarrens@waadt.ch,DE,Usterstrasse 100,1418
324,Fiez_Waadt_admin,mail_fiez@waadt.ch,DE,Piazza Riforma 20,1420
325,Fontaines-sur-Grandson_Waadt_admin,mail_fontaines-sur-grandson@waadt.ch,IT,Rue du Château 21,1421
326,Grandevent_Waadt_admin,mail_grandevent@waadt.ch,IT,Marktplatz 65,1421
327,Grandson_Waadt_admin,mail_grandson@waadt.ch,DE,Poststrasse 79,1422
328,Fontanezier_Waadt_admin,mail_fontanezier@waadt.ch,DE,Bärenplatz 87,1423
329,Romairon_Waadt_admin,mail_romairon@waadt.ch,IT,Poststrasse 100,1423
330,Vaugondry_Waadt_admin,mail_vaugondry@waadt.ch,DE,Marktgasse 69,1423
331,Villars-Burquin_Waadt_admin,mail_villars-burquin@waadt.ch,FR,Zürcherstrasse 27,1423
332,Champagne_Waadt_admin,mail_champagne@waadt.ch,IT,Usterstrasse 98,1424
333,Onnens_VD_Waadt_admin,mail_onnens_vd@waadt.ch,DE,Usterstrasse 23,1425
334,Corcelles-près-Concise_Waadt_admin,mail_corcelles-près-concise@waadt.ch,IT,Via Trevano 51,1426
335,Concise_Waadt_admin,mail_concise@waadt.ch,DE,Piazza Riforma 92,1426
336,Bonvillars_Waadt_admin,mail_bonvillars@waadt.ch,IT,Industriestrasse 27,1427
337,Mutrux_Waadt_admin,mail_mutrux@waadt.ch,FR,Rue de la Croix-Rouge 11,1428
338,Provence_Waadt_admin,mail_provence@waadt.ch,DE,Usterstrasse 9,1428
339,Giez_Waadt_admin,mail_giez@waadt.ch,FR,Usterstrasse 51,1429
340,Orges_Waadt_admin,mail_orges@waadt.ch,IT,Bahnhofstrasse 87,1430
341,Vugelles-La_Mothe_Waadt_admin,mail_vugelles-la_mothe@waadt.ch,IT,Morgartenstrasse 85,1431
342,Novalles_Waadt_admin,mail_novalles@waadt.ch,FR,Marktplatz 80,1431
343,Belmont-sur-Yverdon_Waadt_admin,mail_belmont-sur-yverdon@waadt.ch,FR,Usterstrasse 17,1432
344,Gressy_Waadt_admin,mail_gressy@waadt.ch,DE,Zürcherstrasse 60,1432
345,Suchy_Waadt_admin,mail_suchy@waadt.ch,FR,Rue de la Croix-Rouge 71,1433
346,Ependes_VD_Waadt_admin,mail_ependes_vd@waadt.ch,IT,Winkelriedstrasse 94,1434
347,Essert-Pittet_Waadt_admin,mail_essert-pittet@waadt.ch,DE,Bahnhofstrasse 43,1435
348,Treycovagnes_Waadt_admin,mail_treycovagnes@waadt.ch,IT,Bahnhofstrasse 98,1436
349,Chamblon_Waadt_admin,mail_chamblon@waadt.ch,IT,Marktgasse 63,1436
350,Suscévaz_Waadt_admin,mail_suscévaz@waadt.ch,DE,Marktplatz 62,1437
351,Mathod_Waadt_admin,mail_mathod@waadt.ch,DE,Marktplatz 19,1438
352,Rances_Waadt_admin,mail_rances@waadt.ch,DE,Winkelriedstrasse 84,1439
353,Valeyres-sous-Montagny_Waadt_admin,mail_valeyres-sous-montagny@waadt.ch,DE,Marktplatz 48,1441
354,Montagny-près-Yverdon_Waadt_admin,mail_montagny-près-yverdon@waadt.ch,IT,Poststrasse 98,1442
355,Champvent_Waadt_admin,mail_champvent@waadt.ch,DE,Marktplatz 79,1443
356,Essert-sous-Champvent_Waadt_admin,mail_essert-sous-champvent@waadt.ch,IT,Marktgasse 90,1443
357,Villars-sous-Champvent_Waadt_admin,mail_villars-sous-champvent@waadt.ch,DE,Piazza Riforma 12,1443
358,Vuiteboeuf_Waadt_admin,mail_vuiteboeuf@waadt.ch,DE,Bärenplatz 47,1445
359,Baulmes_Waadt_admin,mail_baulmes@waadt.ch,FR,Via Trevano 47,1446
360,La_Sagne (Ste-Croix)_Waadt_admin,mail_la_sagne (ste-croix)@waadt.ch,DE,Dufourstrasse 95,1450
361,Le_Château-de-Ste-Croix_Waadt_admin,mail_le_château-de-ste-croix@waadt.ch,IT,Morgartenstrasse 62,1450
362,Ste-Croix_Waadt_admin,mail_ste-croix@waadt.ch,FR,Rue de la Croix-Rouge 17,1450
363,Les_Rasses_Waadt_admin,mail_les_rasses@waadt.ch,FR,Morgartenstrasse 87,1452
364,Mauborget_Waadt_admin,mail_mauborget@waadt.ch,DE,Usterstrasse 92,1453
365,Bullet_Waadt_admin,mail_bullet@waadt.ch,FR,Rue de la Croix-Rouge 1,1453
366,La_Vraconnaz_Waadt_admin,mail_la_vraconnaz@waadt.ch,IT,Tellstrasse 3,1454
367,L'Auberson_Waadt_admin,mail_l'auberson@waadt.ch,DE,Industriestrasse 98,1454
368,Yvonand_Waadt_admin,mail_yvonand@waadt.ch,DE,Hirschengraben 3,1462
369,Rovray_Waadt_admin,mail_rovray@waadt.ch,FR,Zürcherstrasse 94,1463
370,Chêne-Pâquier_Waadt_admin,mail_chêne-pâquier@waadt.ch,FR,Werdstrasse 38,1464
371,Chavannes-le-Chêne_Waadt_admin,mail_chavannes-le-chêne@waadt.ch,FR,Piazza Riforma 15,1464
372,Cheyres_Freiburg_admin,mail_cheyres@freiburg.ch,IT,Dufourstrasse 95,1468
373,Bollion_Freiburg_admin,mail_bollion@freiburg.ch,FR,Rue du Château 28,1470
374,Lully_FR_Freiburg_admin,mail_lully_fr@freiburg.ch,FR,Via Trevano 26,1470
375,Seiry_Freiburg_admin,mail_seiry@freiburg.ch,IT,Rue de la Croix-Rouge 45,1470
376,Estavayer-le-Lac_Freiburg_admin,mail_estavayer-le-lac@freiburg.ch,DE,Werdstrasse 2,1470
377,Font_Freiburg_admin,mail_font@freiburg.ch,FR,Place de l'hôtel 76,1473
378,Châtillon_FR_Freiburg_admin,mail_châtillon_fr@freiburg.ch,FR,Rue de la Croix-Rouge 81,1473
379,Châbles_FR_Freiburg_admin,mail_châbles_fr@freiburg.ch,DE,Dufourstrasse 54,1474
380,Autavaux_Freiburg_admin,mail_autavaux@freiburg.ch,FR,Zürcherstrasse 50,1475
381,Forel_FR_Freiburg_admin,mail_forel_fr@freiburg.ch,FR,Marktgasse 58,1475
382,Montbrelloz_Freiburg_admin,mail_montbrelloz@freiburg.ch,FR,Marktplatz 30,1475
383,Cugy_FR_Freiburg_admin,mail_cugy_fr@freiburg.ch,DE,Marktgasse 3,1482
384,Frasses_Freiburg_admin,mail_frasses@freiburg.ch,IT,Bärenplatz 64,1483
385,Vesin_Freiburg_admin,mail_vesin@freiburg.ch,FR,Marktplatz 3,1483
386,Montet_(Broye)_Freiburg_admin,mail_montet_(broye)@freiburg.ch,IT,Via Trevano 63,1483
387,Aumont_Freiburg_admin,mail_aumont@freiburg.ch,FR,Rue de l'hôpital 59,1484
388,Granges-de-Vesin_Freiburg_admin,mail_granges-de-vesin@freiburg.ch,DE,Dufourstrasse 61,1484
389,Nuvilly_Freiburg_admin,mail_nuvilly@freiburg.ch,IT,Bärenplatz 69,1485
390,Vuissens_Freiburg_admin,mail_vuissens@freiburg.ch,DE,Marktgasse 68,1486
391,Murist_Freiburg_admin,mail_murist@freiburg.ch,IT,Morgartenstrasse 66,1489
392,Vucherens_Waadt_admin,mail_vucherens@waadt.ch,FR,Via Trevano 20,1509
393,Syens_Waadt_admin,mail_syens@waadt.ch,FR,Dufourstrasse 2,1510
394,Moudon_Waadt_admin,mail_moudon@waadt.ch,DE,Via Trevano 45,1510
395,Chavannes-sur-Moudon_Waadt_admin,mail_chavannes-sur-moudon@waadt.ch,FR,Rue du Château 48,1512
396,Hermenches_Waadt_admin,mail_hermenches@waadt.ch,DE,Marktplatz 17,1513
397,Rossenges_Waadt_admin,mail_rossenges@waadt.ch,IT,Rue du Château 49,1513
398,Bussy-sur-Moudon_Waadt_admin,mail_bussy-sur-moudon@waadt.ch,IT,Winkelriedstrasse 34,1514
399,Neyruz-sur-Moudon_Waadt_admin,mail_neyruz-sur-moudon@waadt.ch,IT,Marktplatz 91,1515
400,Villars-le-Comte_Waadt_admin,mail_villars-le-comte@waadt.ch,DE,Tellstrasse 17,1515
401,Curtilles_Waadt_admin,mail_curtilles@waadt.ch,DE,Bahnhofstrasse 9,1521
402,Oulens-sur-Lucens_Waadt_admin,mail_oulens-sur-lucens@waadt.ch,IT,Hirschengraben 84,1522
403,Lucens_Waadt_admin,mail_lucens@waadt.ch,DE,Werdstrasse 66,1522
404,Granges-près-Marnand_Waadt_admin,mail_granges-près-marnand@waadt.ch,IT,Morgartenstrasse 33,1523
405,Marnand_Waadt_admin,mail_marnand@waadt.ch,FR,Dufourstrasse 78,1524
406,Seigneux_Waadt_admin,mail_seigneux@waadt.ch,DE,Winkelriedstrasse 60,1525
407,Henniez_Waadt_admin,mail_henniez@waadt.ch,FR,Place de l'hôtel 24,1525
408,Forel-sur-Lucens_Waadt_admin,mail_forel-sur-lucens@waadt.ch,DE,Bahnhofstrasse 64,1526
409,Cremin_Waadt_admin,mail_cremin@waadt.ch,IT,Bahnhofstrasse 23,1526
410,Villeneuve_FR_Freiburg_admin,mail_villeneuve_fr@freiburg.ch,IT,Industriestrasse 22,1527
411,Praratoud_Freiburg_admin,mail_praratoud@freiburg.ch,IT,Morgartenstrasse 39,1528
412,Surpierre_Freiburg_admin,mail_surpierre@freiburg.ch,IT,Hirschengraben 95,1528
413,Cheiry_Freiburg_admin,mail_cheiry@freiburg.ch,DE,Marktgasse 61,1529
414,Payerne_Waadt_admin,mail_payerne@waadt.ch,IT,Zürcherstrasse 37,1530
415,Fétigny_Freiburg_admin,mail_fétigny@freiburg.ch,DE,Rue de la Croix-Rouge 98,1532
416,Ménières_Freiburg_admin,mail_ménières@freiburg.ch,DE,Place de l'hôtel 59,1533
417,Chapelle_(Broye)_Freiburg_admin,mail_chapelle_(broye)@freiburg.ch,FR,Bärenplatz 68,1534
418,Sassel_Waadt_admin,mail_sassel@waadt.ch,IT,Via Trevano 82,1534
419,Combremont-le-Grand_Waadt_admin,mail_combremont-le-grand@waadt.ch,FR,Tellstrasse 26,1535
420,Combremont-le-Petit_Waadt_admin,mail_combremont-le-petit@waadt.ch,DE,Marktplatz 70,1536
421,Champtauroz_Waadt_admin,mail_champtauroz@waadt.ch,DE,Hirschengraben 42,1537
422,Treytorrens_(Payerne)_Waadt_admin,mail_treytorrens_(payerne)@waadt.ch,DE,Dufourstrasse 19,1538
423,Morens_FR_Freiburg_admin,mail_morens_fr@freiburg.ch,FR,Marktgasse 34,1541
424,Sévaz_Freiburg_admin,mail_sévaz@freiburg.ch,FR,Industriestrasse 21,1541
425,Bussy_FR_Freiburg_admin,mail_bussy_fr@freiburg.ch,DE,Rue de l'hôpital 100,1541
426,Rueyres-les-Prés_Freiburg_admin,mail_rueyres-les-prés@freiburg.ch,IT,Marktplatz 94,1542
427,Grandcour_Waadt_admin,mail_grandcour@waadt.ch,DE,Tellstrasse 97,1543
428,Gletterens_Freiburg_admin,mail_gletterens@freiburg.ch,IT,Hirschengraben 89,1544
429,Chevroux_Waadt_admin,mail_chevroux@waadt.ch,FR,Werdstrasse 91,1545
430,Vers-chez-Perrin_Waadt_admin,mail_vers-chez-perrin@waadt.ch,FR,Bärenplatz 45,1551
431,Trey_Waadt_admin,mail_trey@waadt.ch,FR,Hirschengraben 36,1552
432,Châtonnaye_Freiburg_admin,mail_châtonnaye@freiburg.ch,FR,Zürcherstrasse 8,1553
433,Sédeilles_Waadt_admin,mail_sédeilles@waadt.ch,DE,Marktgasse 71,1554
434,Rossens_VD_Waadt_admin,mail_rossens_vd@waadt.ch,IT,Rue de la Croix-Rouge 51,1554
435,Villarzel_Waadt_admin,mail_villarzel@waadt.ch,IT,Werdstrasse 33,1555
436,Corcelles-près-Payerne_Waadt_admin,mail_corcelles-près-payerne@waadt.ch,FR,Usterstrasse 99,1562
437,Dompierre_FR_Freiburg_admin,mail_dompierre_fr@freiburg.ch,IT,Industriestrasse 48,1563
438,Domdidier_Freiburg_admin,mail_domdidier@freiburg.ch,DE,Industriestrasse 70,1564
439,Vallon_Freiburg_admin,mail_vallon@freiburg.ch,FR,Poststrasse 43,1565
440,Missy_Waadt_admin,mail_missy@waadt.ch,FR,Rue de l'hôpital 37,1565
441,Les_Friques_Freiburg_admin,mail_les_friques@freiburg.ch,DE,Hirschengraben 12,1566
442,St-Aubin_FR_Freiburg_admin,mail_st-aubin_fr@freiburg.ch,IT,Marktplatz 16,1566
443,Delley_Freiburg_admin,mail_delley@freiburg.ch,DE,Werdstrasse 14,1567
444,Portalban_Freiburg_admin,mail_portalban@freiburg.ch,DE,Tellstrasse 77,1568
445,Oleyres_Waadt_admin,mail_oleyres@waadt.ch,IT,Piazza Riforma 79,1580
446,Avenches_Waadt_admin,mail_avenches@waadt.ch,FR,Poststrasse 40,1580
447,Donatyre_Waadt_admin,mail_donatyre@waadt.ch,DE,Hirschengraben 37,1582
448,Villarepos_Freiburg_admin,mail_villarepos@freiburg.ch,FR,Usterstrasse 100,1583
449,Villars-le-Grand_Waadt_admin,mail_villars-le-grand@waadt.ch,IT,Marktplatz 37,1584
450,Bellerive_VD_Waadt_admin,mail_bellerive_vd@waadt.ch,DE,Piazza Riforma 35,1585
451,Cotterd_Waadt_admin,mail_cotterd@waadt.ch,FR,Rue du Château 64,1585
452,Salavaux_Waadt_admin,mail_salavaux@waadt.ch,IT,Tellstrasse 36,1585
453,Vallamand_Waadt_admin,mail_vallamand@waadt.ch,FR,Dufourstrasse 59,1586
454,Montmagny_Waadt_admin,mail_montmagny@waadt.ch,FR,Rue de la Croix-Rouge 91,1587
455,Constantine_Waadt_admin,mail_constantine@waadt.ch,IT,Rue de la Croix-Rouge 86,1587
456,Cudrefin_Waadt_admin,mail_cudrefin@waadt.ch,IT,Bahnhofstrasse 27,1588
457,Chabrey_Waadt_admin,mail_chabrey@waadt.ch,FR,Werdstrasse 100,1589
458,Clavaleyres_Bern_admin,mail_clavaleyres@bern.ch,FR,Poststrasse 65,1595
459,Faoug_Waadt_admin,mail_faoug@waadt.ch,DE,Rue de l'hôpital 36,1595
460,Les_Tavernes_Waadt_admin,mail_les_tavernes@waadt.ch,DE,Place de l'hôtel 67,1607
461,Les_Thioleyres_Waadt_admin,mail_les_thioleyres@waadt.ch,DE,Marktgasse 38,1607
462,Palézieux-Village_Waadt_admin,mail_palézieux-village@waadt.ch,FR,Rue de la Croix-Rouge 52,1607
463,Palézieux_Waadt_admin,mail_palézieux@waadt.ch,DE,Winkelriedstrasse 48,1607
464,Chapelle_(Glâne)_Freiburg_admin,mail_chapelle_(glâne)@freiburg.ch,IT,Dufourstrasse 63,1608
465,Bussigny-sur-Oron_Waadt_admin,mail_bussigny-sur-oron@waadt.ch,FR,Marktplatz 48,1608
466,Chesalles-sur-Oron_Waadt_admin,mail_chesalles-sur-oron@waadt.ch,DE,Hirschengraben 13,1608
467,Oron-le-Châtel_Waadt_admin,mail_oron-le-châtel@waadt.ch,FR,Winkelriedstrasse 84,1608
468,Besencens_Freiburg_admin,mail_besencens@freiburg.ch,IT,Marktgasse 65,1609
469,Fiaugères_Freiburg_admin,mail_fiaugères@freiburg.ch,DE,Rue de la Croix-Rouge 21,1609
470,Le_Jordil_Freiburg_admin,mail_le_jordil@freiburg.ch,IT,Bärenplatz 61,1609
471,St-Martin_FR_Freiburg_admin,mail_st-martin_fr@freiburg.ch,DE,Rue de la Croix-Rouge 59,1609
472,Châtillens_Waadt_admin,mail_châtillens@waadt.ch,FR,Marktgasse 66,1610
473,Vuibroye_Waadt_admin,mail_vuibroye@waadt.ch,FR,Piazza Riforma 90,1610
474,Oron-la-Ville_Waadt_admin,mail_oron-la-ville@waadt.ch,DE,Rue de la Croix-Rouge 27,1610
475,Le_Crêt-près-Semsales_Freiburg_admin,mail_le_crêt-près-semsales@freiburg.ch,FR,Rue du Château 65,1611
476,Ecoteaux_Waadt_admin,mail_ecoteaux@waadt.ch,IT,Via Trevano 31,1612
477,Maracon_Waadt_admin,mail_maracon@waadt.ch,DE,Via Trevano 23,1613
478,Granges_(Veveyse)_Freiburg_admin,mail_granges_(veveyse)@freiburg.ch,FR,Via Trevano 53,1614
479,Bossonnens_Freiburg_admin,mail_bossonnens@freiburg.ch,FR,Morgartenstrasse 9,1615
480,Attalens_Freiburg_admin,mail_attalens@freiburg.ch,FR,Place de l'hôtel 39,1616
481,Tatroz_Freiburg_admin,mail_tatroz@freiburg.ch,FR,Bahnhofstrasse 44,1617
482,Remaufens_Freiburg_admin,mail_remaufens@freiburg.ch,FR,Poststrasse 89,1617
483,Châtel-St-Denis_Freiburg_admin,mail_châtel-st-denis@freiburg.ch,DE,Dufourstrasse 13,1618
484,Les_Paccots_Freiburg_admin,mail_les_paccots@freiburg.ch,DE,Marktgasse 94,1619
485,Semsales_Freiburg_admin,mail_semsales@freiburg.ch,FR,Via Trevano 92,1623
486,La_Verrerie_Freiburg_admin,mail_la_verrerie@freiburg.ch,IT,Piazza Riforma 49,1624
487,Grattavache_Freiburg_admin,mail_grattavache@freiburg.ch,IT,Werdstrasse 44,1624
488,Progens_Freiburg_admin,mail_progens@freiburg.ch,IT,Zürcherstrasse 28,1624
489,Maules_Freiburg_admin,mail_maules@freiburg.ch,FR,Werdstrasse 14,1625
490,Sâles_(Gruyère)_Freiburg_admin,mail_sâles_(gruyère)@freiburg.ch,DE,Place de l'hôtel 15,1625
491,Romanens_Freiburg_admin,mail_romanens@freiburg.ch,DE,Bärenplatz 88,1626
492,Treyfayes_Freiburg_admin,mail_treyfayes@freiburg.ch,IT,Tellstrasse 5,1626
493,Rueyres-Treyfayes_Freiburg_admin,mail_rueyres-treyfayes@freiburg.ch,FR,Rue de la Croix-Rouge 58,1626
494,Vaulruz_Freiburg_admin,mail_vaulruz@freiburg.ch,DE,Via Trevano 74,1627
495,Vuadens_Freiburg_admin,mail_vuadens@freiburg.ch,FR,Bahnhofstrasse 63,1628
496,Bulle_Freiburg_admin,mail_bulle@freiburg.ch,IT,Bärenplatz 72,1630
497,Riaz_Freiburg_admin,mail_riaz@freiburg.ch,DE,Hirschengraben 18,1632
498,Vuippens_Freiburg_admin,mail_vuippens@freiburg.ch,FR,Bärenplatz 87,1633
499,Marsens_Freiburg_admin,mail_marsens@freiburg.ch,DE,Via Trevano 31,1633
500,La_Roche FR_Freiburg_admin,mail_la_roche fr@freiburg.ch,DE,Werdstrasse 44,1634
501,La_Tour-de-Trême_Freiburg_admin,mail_la_tour-de-trême@freiburg.ch,IT,Poststrasse 9,1635
502,Broc_Freiburg_admin,mail_broc@freiburg.ch,DE,Place de l'hôtel 85,1636
503,Charmey_(Gruyère)_Freiburg_admin,mail_charmey_(gruyère)@freiburg.ch,FR,Place de l'hôtel 30,1637
504,Morlon_Freiburg_admin,mail_morlon@freiburg.ch,IT,Rue de la Croix-Rouge 19,1638
505,Sorens_Freiburg_admin,mail_sorens@freiburg.ch,DE,Zürcherstrasse 92,1642
506,Gumefens_Freiburg_admin,mail_gumefens@freiburg.ch,IT,Bärenplatz 92,1643
507,Avry-devant-Pont_Freiburg_admin,mail_avry-devant-pont@freiburg.ch,FR,Rue de la Croix-Rouge 100,1644
508,Le_Bry_Freiburg_admin,mail_le_bry@freiburg.ch,IT,Place de l'hôtel 78,1645
509,Echarlens_Freiburg_admin,mail_echarlens@freiburg.ch,FR,Zürcherstrasse 4,1646
510,Corbières_Freiburg_admin,mail_corbières@freiburg.ch,DE,Dufourstrasse 41,1647
511,Hauteville_Freiburg_admin,mail_hauteville@freiburg.ch,FR,Bärenplatz 55,1648
512,Pont-la-Ville_Freiburg_admin,mail_pont-la-ville@freiburg.ch,DE,Poststrasse 90,1649
513,Villarvolard_Freiburg_admin,mail_villarvolard@freiburg.ch,FR,Zürcherstrasse 52,1651
514,Botterens_Freiburg_admin,mail_botterens@freiburg.ch,FR,Bärenplatz 87,1652
515,Villarbeney_Freiburg_admin,mail_villarbeney@freiburg.ch,IT,Poststrasse 88,1652
516,Châtel-sur-Montsalvens_Freiburg_admin,mail_châtel-sur-montsalvens@freiburg.ch,FR,Place de l'hôtel 73,1653
517,Crésuz_Freiburg_admin,mail_crésuz@freiburg.ch,DE,Werdstrasse 45,1653
518,Cerniat_FR_Freiburg_admin,mail_cerniat_fr@freiburg.ch,IT,Winkelriedstrasse 27,1654
519,Im_Fang_Freiburg_admin,mail_im_fang@freiburg.ch,DE,Industriestrasse 3,1656
520,Jaun_Freiburg_admin,mail_jaun@freiburg.ch,FR,Rue du Château 7,1656
521,Abländschen_Bern_admin,mail_abländschen@bern.ch,DE,Morgartenstrasse 90,1657
522,La_Tine_Waadt_admin,mail_la_tine@waadt.ch,FR,Werdstrasse 38,1658
523,Rossinière_Waadt_admin,mail_rossinière@waadt.ch,FR,Industriestrasse 45,1658
524,Flendruz_Waadt_admin,mail_flendruz@waadt.ch,FR,Rue du Château 67,1659
525,Rougemont_Waadt_admin,mail_rougemont@waadt.ch,FR,Zürcherstrasse 35,1659
526,Les_Moulins_Waadt_admin,mail_les_moulins@waadt.ch,FR,Dufourstrasse 38,1660
527,L'Etivaz_Waadt_admin,mail_l'etivaz@waadt.ch,FR,Morgartenstrasse 81,1660
528,Château-d'Oex_Waadt_admin,mail_château-d'oex@waadt.ch,DE,Usterstrasse 53,1660
529,La_Lécherette_Waadt_admin,mail_la_lécherette@waadt.ch,FR,Bärenplatz 16,1660
530,Le_Pâquier-Montbarry_Freiburg_admin,mail_le_pâquier-montbarry@freiburg.ch,IT,Hirschengraben 74,1661
531,Moléson-sur-Gruyères_Freiburg_admin,mail_moléson-sur-gruyères@freiburg.ch,DE,Usterstrasse 2,1663
532,Pringy_Freiburg_admin,mail_pringy@freiburg.ch,DE,Marktplatz 8,1663
533,Gruyères_Freiburg_admin,mail_gruyères@freiburg.ch,IT,Marktgasse 44,1663
534,Epagny_Freiburg_admin,mail_epagny@freiburg.ch,IT,Place de l'hôtel 9,1663
535,Estavannens_Freiburg_admin,mail_estavannens@freiburg.ch,IT,Dufourstrasse 39,1665
536,Villars-sous-Mont_Freiburg_admin,mail_villars-sous-mont@freiburg.ch,IT,Dufourstrasse 78,1666
537,Grandvillard_Freiburg_admin,mail_grandvillard@freiburg.ch,DE,Morgartenstrasse 68,1666
538,Enney_Freiburg_admin,mail_enney@freiburg.ch,FR,Bärenplatz 66,1667
539,Neirivue_Freiburg_admin,mail_neirivue@freiburg.ch,IT,Hirschengraben 16,1669
540,Les_Sciernes-d'Albeuve_Freiburg_admin,mail_les_sciernes-d'albeuve@freiburg.ch,FR,Rue de la Croix-Rouge 86,1669
541,Montbovon_Freiburg_admin,mail_montbovon@freiburg.ch,FR,Dufourstrasse 90,1669
542,Lessoc_Freiburg_admin,mail_lessoc@freiburg.ch,FR,Piazza Riforma 7,1669
543,Albeuve_Freiburg_admin,mail_albeuve@freiburg.ch,IT,Marktgasse 86,1669
544,Bionnens_Freiburg_admin,mail_bionnens@freiburg.ch,DE,Usterstrasse 27,1670
545,Esmonts_Freiburg_admin,mail_esmonts@freiburg.ch,DE,Via Trevano 92,1670
546,Ursy_Freiburg_admin,mail_ursy@freiburg.ch,DE,Morgartenstrasse 36,1670
547,Auboranges_Freiburg_admin,mail_auboranges@freiburg.ch,FR,Poststrasse 41,1673
548,Ecublens_FR_Freiburg_admin,mail_ecublens_fr@freiburg.ch,DE,Tellstrasse 25,1673
549,Rue_Freiburg_admin,mail_rue@freiburg.ch,DE,Rue de l'hôpital 2,1673
550,Gillarens_Freiburg_admin,mail_gillarens@freiburg.ch,FR,Industriestrasse 24,1673
551,Promasens_Freiburg_admin,mail_promasens@freiburg.ch,IT,Morgartenstrasse 66,1673
552,Vuarmarens_Freiburg_admin,mail_vuarmarens@freiburg.ch,IT,Zürcherstrasse 89,1674
553,Montet_(Glâne)_Freiburg_admin,mail_montet_(glâne)@freiburg.ch,FR,Marktplatz 80,1674
554,Morlens_Freiburg_admin,mail_morlens@freiburg.ch,FR,Winkelriedstrasse 23,1674
